0.0294
0.0372
0.0468
0.0415
0.0299
0.0296
0.0329
0.0484
0.0501
0.0468
0.0377
0.0308
0.0231
0.024
0.0283
0.0343
0.0412
0.0568
0.0681
0.0787
0.0569
0.0491
0.0431
0.0422
0.0544
0.0693
0.0684
0.0614
0.0501
0.0371
0.0345
0.0423
0.0527
0.0632
0.0606
0.0632
0.0527
0.0509
0.0422
0.037
0.0367
0.0486
0.0513
0.0559
0.0689
0.0646
0.0516
0.0439
0.0708
0.0751
0.0577
0.0473
0.0395
0.0361
0.0316
0.0095
0.0033
0.0047
0.0065
0.0302
0.0195
0.1102
0.0968
0.0799
0.0712
0.0776
0.0867
0.0671
0.0743
0.0718
0.111
0.1488
0.1539
0.1393
0.1173
0.1087
0.0925
0.077
0.092
0.0568
0.0299
0.0103
0.0044
0.0032
0.0028
0.0041
0.0204
0.0162
0.0164
0.0153
0.0182
0.0157
0.0236
0.0203
0.0177
0.0155
0.0164
0.0189
0.0253
0.0264
0.0214
0.0207
0.026
0.031
0.024
0.0226
0.0247
0.0337
0.0349
0.035
0.0375
0.0414
0.0434
0.0365
0.0365
0.045
0.054
0.0559
0.0551
0.0538
0.0681
0.0965
0.1072
0.1147
0.1177
0.1136
0.1132
0.1043
0.0857
0.0722
0.071
0.0882
0.0995
0.1037
0.095
0.0862
0.081
0.0697
0.0626
0.0598
0.0546
0.051
0.0519
0.0501
0.0475
0.0483
0.0542
0.0533
0.0569
0.0761
0.0787
0.0811
0.0797
0.0761
0.0618
0.0538
0.049
0.049
0.051
0.052
0.052
0.051
0.05
0.049
0.049
0.049
0.049
0.049
0.049
0.049
0.049
0.049
0.049
0.049
0.049
0.049
0.049
0.049
0.049
0.049
0.049
0.049
0.049
0.049
0.049
0.049
0.049
0.049
0.049
0.049
0.049
